Epoch;Loss;Validation Loss;Validation Accuracy
1;0.3484933767467737;0.8929756596684456;0.796875
2;0.16662132139317692;0.2775280125439167;0.940625011920929
3;0.07643245719955302;1.102873033285141;0.706250011920929
4;0.09926013422664255;0.7656918913125992;0.7406250238418579
5;0.05068330027861521;0.16918823234736918;0.953125
6;0.012992849394504447;0.12651601061224937;0.9593750238418579
7;0.042498307883215604;0.1170504028443247;0.9625000357627869
8;0.014533323901559925;0.1333332602865994;0.9468750357627869
9;0.008208985651253897;0.07466197749599815;0.971875011920929
10;0.021012600313588335;0.45172591134905815;0.9000000357627869
11;0.015443878999940352;0.17586636617779733;0.956250011920929
12;0.0037268866003614676;0.09764219235512428;0.96875
13;0.002450715501868217;0.14560758052393794;0.956250011920929
14;0.0011320528913074668;0.09181160811567679;0.971875011920929
15;0.00033671287890228995;0.09523520412622019;0.971875011920929
16;8.093466594800702e-05;0.10798556591616944;0.971875011920929
17;0.0004204491267500998;0.1350358103401959;0.971875011920929
18;0.0012649142708596628;0.14233531198697164;0.96875
19;0.0010418458137110066;0.16537184547632933;0.9625000357627869
20;0.0001540007551227518;0.13192494339309632;0.971875011920929
21;0.00010378007215194884;0.11231193356215954;0.971875011920929
22;0.0014721353150321192;0.05834513353183866;0.981249988079071
23;0.0007000078558291988;0.074755938956514;0.9781250357627869
24;0.0008478979073174742;0.194017468765378;0.9625000357627869
25;0.0001859129175727503;0.1526874913892243;0.96875
26;9.256338760224025e-05;0.14216629152069798;0.971875011920929
27;0.001242590614265282;0.11135896523483098;0.9750000238418579
28;0.0002308420609551831;0.12891742119099944;0.971875011920929
29;0.00017762936035978783;0.11983936370816081;0.9750000238418579
30;4.102501434601891e-05;0.1297407045844011;0.971875011920929
31;3.741901438729656e-05;0.11686635764199309;0.9750000238418579
32;5.583723281574748e-05;0.11763196730753407;0.9750000238418579
