Epoch;Loss;Validation Loss;Validation Accuracy
1;0.4089430686086416;0.9641976162791253;0.8843750357627869
2;0.1418229048140347;0.13990624248981476;0.9468750357627869
3;0.09486048012040556;0.27907082326710225;0.925000011920929
4;0.05992915602400899;0.3628117561340332;0.921875
5;0.05808029981562868;0.16964856572449208;0.9468750357627869
6;0.036078408383764325;0.09621138591319323;0.9593750238418579
7;0.017506267747376115;0.12810380421578885;0.9593750238418579
8;0.004286868053895887;0.09355055331252515;0.9781250357627869
9;0.04831435930746011;1.2457475349307061;0.8343750238418579
10;0.07988691554637625;0.13163305819034576;0.953125
11;0.035139332414837555;0.5115089420229196;0.925000011920929
12;0.006642970312896068;0.2192745566368103;0.953125
13;0.0022949840298679192;0.18460993692278863;0.956250011920929
14;0.019279216680297397;0.12089464779710397;0.965624988079071
15;0.0027948032000495006;0.11392717398703098;0.965624988079071
16;0.000612278186599724;0.10557613698765636;0.96875
17;0.0004981418729130382;0.10704514449462295;0.965624988079071
18;0.0007619325613859474;0.13846100894734265;0.9625000357627869
19;0.00034362583096481103;0.13473697993904352;0.965624988079071
20;0.0002734804952979175;0.11566140158101916;0.96875
21;0.00027601245421919883;0.1266328697092831;0.96875
22;0.00025622377983154366;0.11052458649501204;0.96875
23;0.00016261065816252084;0.11510599416214973;0.96875
24;5.710275845558499e-05;0.11574079303536564;0.96875
25;9.548917373649601e-05;0.10290950769558549;0.96875
26;7.364349607996701e-05;0.10976674240082503;0.96875
27;7.733110112440045e-05;0.11969249732792378;0.965624988079071
28;8.776900760949502e-05;0.11344380883965641;0.96875
29;8.910228257263952e-05;0.11101443839725107;0.96875
30;8.14913210206214e-05;0.11822582420427352;0.96875
31;0.00012206332962705346;0.10483819195069373;0.96875
32;0.0002622402666020207;0.11281315095257013;0.965624988079071
