Epoch;Loss;Validation Loss;Validation Accuracy
1;0.45358847416937353;2.1798696160316466;0.6312500238418579
2;0.18139349101111293;10.870055675506592;0.515625
3;0.1264167520101182;0.4168573677539825;0.8531250357627869
4;0.10157097862102091;0.24175866246223449;0.9000000357627869
5;0.060508536675479264;0.17020842246711254;0.9468750357627869
6;0.04578116623451933;0.14636348709464073;0.949999988079071
7;0.03941386396763846;0.10745021039620042;0.965624988079071
8;0.013889777797157877;0.1111018417403102;0.9625000357627869
9;0.012253036456240807;0.5901303216814995;0.862500011920929
10;0.055758277743007054;0.6631637498736381;0.8968750238418579
11;0.08797422559000552;0.37458784133195877;0.871874988079071
12;0.03908683593035676;0.1433819742873311;0.940625011920929
13;0.01605370912584476;0.09735748544335365;0.965624988079071
14;0.0036754836684849577;0.0775820916518569;0.9781250357627869
15;0.0019319744271342643;0.0862310204654932;0.971875011920929
16;0.0005611492042589816;0.0799547522328794;0.9781250357627869
17;0.00042890632757917044;0.07255366020835936;0.981249988079071
18;0.0005474284377669392;0.07725770119577646;0.9781250357627869
19;0.00046385250388993884;0.08070518700405956;0.981249988079071
20;0.0004809460822798428;0.08825550763867795;0.981249988079071
21;0.00038320813637255925;0.08252329789102078;0.981249988079071
22;0.000367688767346408;0.07667871378362179;0.981249988079071
23;0.00019201424447601312;0.08337387433275581;0.981249988079071
24;0.0002668125334821525;0.08647100683301687;0.9781250357627869
25;0.00021266133062454174;0.079729860345833;0.981249988079071
26;0.0002547017975302879;0.08382673503365368;0.981249988079071
27;0.0002440524851408554;0.08170994895044714;0.9781250357627869
28;0.00024690351101526177;0.07503609291743488;0.9781250357627869
29;0.0001827436132771254;0.0756276958854869;0.9781250357627869
30;0.00020681475798483006;0.07741621525492519;0.981249988079071
31;0.00019050158307436503;0.07117669004946947;0.981249988079071
32;0.00018354812336838223;0.07483712933026254;0.981249988079071
