Epoch;Loss;Validation Loss;Validation Accuracy
1;0.6632631003856659;0.611865758895874;0.637499988079071
2;0.5629172444343566;0.54782102505366;0.6000000238418579
3;0.5381639838218689;0.5035961965719858;0.5875000357627869
4;0.5667846381664277;0.587841252485911;0.6625000238418579
5;0.5451847374439239;0.5248562693595886;0.8500000238418579
6;0.5282228946685791;0.5712461272875468;0.6875
7;0.5179713070392609;0.536655863126119;0.574999988079071
8;0.5258498281240463;0.644538958867391;0.762499988079071
9;0.5286908060312271;0.5862037539482117;0.8375000357627869
10;0.5291373133659363;0.5656597018241882;0.762499988079071
11;0.5313622266054153;0.5604871312777201;0.800000011920929
12;0.5193769246339798;0.5487776199976603;0.824999988079071
13;0.5132257401943207;0.5731079578399658;0.675000011920929
14;0.5108592450618744;0.5789652665456136;0.699999988079071
15;0.5138254523277282;0.5256544450918833;0.8375000357627869
16;0.5202654957771301;0.5426726341247559;0.637499988079071
17;0.5336200267076492;0.5363539656003317;0.8125
18;0.5130208760499955;0.5360850691795349;0.8375000357627869
19;0.5109824210405349;0.5310723980267843;0.862500011920929
20;0.5252764582633972;0.5767660737037659;0.762499988079071
21;0.5267731487751007;0.553896427154541;0.875
22;0.5143307179212571;0.5257912874221802;0.925000011920929
23;0.5108766973018646;0.5472458004951477;0.6875
24;0.5146998137235641;0.5373123288154602;0.7750000357627869
25;0.520151886343956;0.6250080267588297;0.699999988079071
26;0.5166886568069458;0.5800629059473673;0.7250000238418579
27;0.5117188096046448;0.5327892104784647;0.800000011920929
28;0.5174147844314575;0.6036994854609171;0.8125
29;0.5189059555530549;0.5396099885304769;0.7875000238418579
30;0.5206031978130341;0.5684336225191752;0.8125
31;0.5215367555618287;0.5648132562637329;0.8125
32;0.5135786682367325;0.5512416760126749;0.862500011920929
33;0.5129788428544998;0.5507723093032837;0.887499988079071
34;0.507005262374878;0.5309106508890787;0.887499988079071
35;0.5074453562498092;0.5381580392519633;0.875
36;0.5069364368915558;0.5515345533688863;0.7875000238418579
37;0.5078803032636643;0.5258740385373434;0.862500011920929
38;0.510305854678154;0.5329672594865164;0.875
39;0.5220430672168732;0.529854009548823;0.8375000357627869
40;0.5173851013183594;0.5150043070316315;0.8500000238418579
41;0.5156004220247269;0.5256737271944681;0.762499988079071
42;0.5092552453279495;0.5174348453680674;0.9375
43;0.5057951837778092;0.5072476863861084;0.9125000238418579
44;0.5059669643640519;0.5151450137297312;0.925000011920929
45;0.5070908576250076;0.5251672863960266;0.925000011920929
46;0.5070747941732406;0.5278351306915283;0.9000000357627869
47;0.5094966262578964;0.5422223210334778;0.8375000357627869
48;0.5073316276073456;0.5158891379833221;0.8375000357627869
49;0.5065610438585282;0.5241469244162241;0.925000011920929
50;0.5097846627235413;0.5525011817614237;0.9000000357627869
51;0.5354000449180603;0.5965047279993693;0.887499988079071
52;0.5213683128356934;0.6084702014923096;0.625
53;0.5166720986366272;0.5341110428174337;0.862500011920929
54;0.50813247859478;0.5528964400291443;0.9125000238418579
55;0.507903802394867;0.513890782992045;0.9000000357627869
56;0.508204996585846;0.5283097426096598;0.7125000357627869
57;0.5087327867746353;0.5349030296007792;0.824999988079071
58;0.5058752357959747;0.5387866795063019;0.9000000357627869
59;0.5057893514633178;0.521394689877828;0.9000000357627869
60;0.5084376454353332;0.5353147784868876;0.9125000238418579
61;0.5071636021137238;0.5169814825057983;0.875
62;0.5061269342899323;0.5325299302736918;0.9625000357627869
63;0.5059229850769043;0.5350849032402039;0.949999988079071
64;0.5085917890071869;0.5520155827204386;0.7750000357627869
65;0.5078727811574936;0.5491301417350769;0.862500011920929
66;0.5060932666063309;0.5356049736340841;0.9000000357627869
67;0.5062394082546234;0.5309693018595377;0.862500011920929
68;0.5067981719970703;0.5404269695281982;0.9125000238418579
69;0.507407945394516;0.5480531255404154;0.8375000357627869
70;0.5103761821985244;0.53812908132871;0.875
71;0.5076372474431992;0.5345605115095774;0.7875000238418579
72;0.5161039382219315;0.5738004247347513;0.875
73;0.5129540622234344;0.5458635687828064;0.887499988079071
74;0.5087066054344177;0.5546201666196188;0.762499988079071
75;0.5079700440168381;0.5685608188311259;0.675000011920929
76;0.506377387046814;0.5299434264500936;0.8375000357627869
77;0.5057378739118576;0.5364407598972321;0.9125000238418579
78;0.5063541203737258;0.5607378085454305;0.9000000357627869
79;0.5060406178236008;0.5325598319371542;0.887499988079071
80;0.5056073784828186;0.5304069519042969;0.9125000238418579
