Epoch;Loss;Validation Loss;Validation Accuracy
1;0.6557527244091034;0.6683756510416666;0.6500000357627869
2;0.5736824989318847;0.6241105794906616;0.762499988079071
3;0.5435774445533752;0.6677468419075012;0.7875000238418579
4;0.5308226048946381;0.5317351818084717;0.875
5;0.5345504581928253;0.5575236678123474;0.887499988079071
6;0.5276455461978913;0.5161191324392954;0.9125000238418579
7;0.5187692910432815;0.5413991212844849;0.7250000238418579
8;0.5262228816747665;0.5373027324676514;0.887499988079071
9;0.5228179633617401;0.556105375289917;0.949999988079071
10;0.5127581089735032;0.5356248219807943;0.8500000238418579
11;0.5141779243946075;0.5250914593537649;0.6000000238418579
12;0.5078625023365021;0.5505027969678243;0.637499988079071
13;0.5059508323669434;0.5178099075953165;0.6875
14;0.5088122069835663;0.5468660593032837;0.800000011920929
15;0.519380858540535;0.5585468808809916;0.824999988079071
16;0.5175695687532424;0.5503071943918864;0.9125000238418579
17;0.5120132207870484;0.5333006580670675;0.737500011920929
18;0.5103802472352982;0.5323161482810974;0.699999988079071
19;0.5109086483716965;0.5361050367355347;0.625
20;0.5142782688140869;0.66795947154363;0.550000011920929
21;0.5235635131597519;0.6647494236628214;0.800000011920929
22;0.5214370995759964;0.5486418803532919;0.925000011920929
23;0.5161385893821716;0.537224531173706;0.8375000357627869
24;0.5224690914154053;0.5992331504821777;0.9125000238418579
25;0.5176319181919098;0.5397457281748453;0.9625000357627869
26;0.511840945482254;0.531345933675766;0.7250000238418579
27;0.5161761969327927;0.5725884636243185;0.737500011920929
28;0.5166252046823502;0.5347827275594076;0.737500011920929
29;0.5184602200984955;0.5726741552352905;0.824999988079071
30;0.5162528157234192;0.5466192364692688;0.9125000238418579
31;0.511737322807312;0.6331835190455118;0.6000000238418579
32;0.519767951965332;0.5531389911969503;0.875
33;0.5222274243831635;0.6104374329249064;0.699999988079071
34;0.530111300945282;0.5710062185923258;0.675000011920929
35;0.5214526027441024;0.5393211642901102;0.875
36;0.5151519298553466;0.5669970512390137;0.824999988079071
37;0.5141526192426682;0.5364093681176504;0.8500000238418579
38;0.5113483428955078;0.5996145407358805;0.6500000357627869
39;0.5071623265743256;0.5300304690996805;0.8375000357627869
40;0.5079040706157685;0.5192505419254303;0.762499988079071
41;0.5064368128776551;0.5206739604473114;0.75
42;0.5060160338878632;0.5397746960322062;0.8375000357627869
43;0.50824855864048;0.5429683725039164;0.925000011920929
44;0.5059127807617188;0.5279765427112579;0.9125000238418579
45;0.5056410074234009;0.5231548945109049;0.9000000357627869
46;0.5055928468704224;0.5195954044659933;0.887499988079071
47;0.5055919706821441;0.5194393197695414;0.887499988079071
48;0.5056531369686127;0.5190132856369019;0.887499988079071
49;0.5055915862321854;0.519275943438212;0.887499988079071
50;0.5055998772382736;0.5199933548768362;0.9000000357627869
51;0.5061905324459076;0.5410397251447042;0.800000011920929
52;0.5067484825849533;0.5223924120267233;0.862500011920929
53;0.5060474395751953;0.527850349744161;0.862500011920929
54;0.5056466162204742;0.5240703125794729;0.7875000238418579
55;0.5058245241641999;0.5204348961512247;0.7750000357627869
56;0.5055910021066665;0.520038882891337;0.7750000357627869
57;0.5055951535701751;0.5209110975265503;0.7750000357627869
58;0.5069218307733536;0.5206767916679382;0.824999988079071
59;0.505636778473854;0.5226213137308756;0.9000000357627869
60;0.5071639239788055;0.5256980458895365;0.9125000238418579
61;0.5058434039354325;0.5296983321507772;0.8375000357627869
62;0.5055892407894135;0.5283984144528707;0.7750000357627869
63;0.5055934637784958;0.5278054475784302;0.800000011920929
64;0.5055885344743729;0.5251347621281942;0.824999988079071
65;0.5056041419506073;0.5234905878702799;0.824999988079071
66;0.505583643913269;0.5211907029151917;0.8375000357627869
67;0.5055838286876678;0.5213048358758291;0.8375000357627869
68;0.5055833339691163;0.5205329755942026;0.8375000357627869
69;0.5056563049554825;0.5196151236693064;0.8375000357627869
70;0.5055862188339233;0.5147235492865244;0.875
71;0.5055828064680099;0.5142287413279215;0.875
72;0.5055921018123627;0.5143775542577108;0.862500011920929
73;0.5055841088294983;0.5139475464820862;0.875
74;0.5055817395448685;0.5140317579110464;0.875
75;0.5056357502937316;0.5150681734085083;0.875
76;0.5055842459201813;0.5149209797382355;0.887499988079071
77;0.5055828601121902;0.5150322318077087;0.887499988079071
78;0.505583506822586;0.5148160258928934;0.887499988079071
79;0.5055830627679825;0.5148908396561941;0.887499988079071
80;0.5055814236402512;0.5149850845336914;0.887499988079071
