Epoch;Loss;Validation Loss;Validation Accuracy
1;0.5521433383226395;2.751934766769409;0.543749988079071
2;0.19583129398524762;0.15398875176906585;0.934374988079071
3;0.1217722506262362;0.17696042731404305;0.9375
4;0.06639674201142043;0.17423787396401166;0.9375
5;0.06986386269563809;0.9297321379184723;0.7125000357627869
6;0.03652556237648241;0.17020170241594315;0.940625011920929
7;0.036979168478865176;0.08888088837265969;0.96875
8;0.0334405867208261;0.11883452907204628;0.9593750238418579
9;0.012333199715067166;0.17244761101901532;0.953125
10;0.0039194173616124315;0.17822656920179725;0.9468750357627869
11;0.0016874427819857374;0.11651309933513403;0.9625000357627869
12;0.0012408911130478372;0.08403290272690356;0.96875
13;0.0008372883956326404;0.09505122676491737;0.971875011920929
14;0.009813218388808309;0.24237901270389556;0.9312500357627869
15;0.01583199971355498;0.17003939487040043;0.9437500238418579
16;0.002425725597277051;0.12383375940844417;0.9593750238418579
17;0.0007409328016365179;0.10111291538923979;0.96875
18;0.0007703992790993652;0.114146020822227;0.9625000357627869
19;0.0004985539610061096;0.11538261640816927;0.96875
20;0.0004775715322466567;0.13239721124991774;0.9593750238418579
21;0.001011798817125964;0.11971127786673605;0.971875011920929
22;0.00034836518580050324;0.0951364238280803;0.9750000238418579
23;0.0002475427941135422;0.08912047524936498;0.971875011920929
24;0.00021122852740518283;0.09365993277169764;0.971875011920929
25;0.00045026932084510916;0.09436295037157834;0.971875011920929
26;0.0005843618941071327;0.10021201414056122;0.9750000238418579
27;0.0002572384203631373;0.09497154904529452;0.9750000238418579
28;0.00020756027479365002;0.10392908547073602;0.971875011920929
29;0.00017738740252752904;0.10154865868389606;0.9750000238418579
30;0.0005487010280376126;0.10917065278626978;0.971875011920929
31;0.00017888453039631712;0.09777032774873078;0.9750000238418579
32;0.00021312456456143992;0.09375674417242408;0.9750000238418579
