Epoch;Loss;Validation Loss;Validation Accuracy
1;0.6249733746051789;0.6774865786234537;0.5250000357627869
2;0.5876675724983216;0.7742336193720499;0.5250000357627869
3;0.5454069077968597;0.5875211556752523;0.887499988079071
4;0.5453064858913421;0.5501821637153625;0.875
5;0.527446699142456;0.5855898261070251;0.5875000357627869
6;0.5219226658344269;0.5482508540153503;0.5250000357627869
7;0.5303364366292953;0.5434762835502625;0.574999988079071
8;0.5266312241554261;0.5563958088556925;0.7125000357627869
9;0.5483195602893829;0.5402136544386545;0.5875000357627869
10;0.5226993978023529;0.5268561840057373;0.637499988079071
11;0.523507222533226;0.5340487758318583;0.6500000357627869
12;0.5272665768861771;0.5713334083557129;0.675000011920929
13;0.5272014260292053;0.5502853393554688;0.7875000238418579
14;0.5227951377630233;0.5299673676490784;0.637499988079071
15;0.5183321624994278;0.557348906993866;0.5375000238418579
16;0.5178306818008422;0.5201452374458313;0.5375000238418579
17;0.5114914655685425;0.530772457520167;0.6000000238418579
18;0.5076304256916047;0.52188507715861;0.6625000238418579
19;0.5074958086013794;0.5172883073488871;0.6625000238418579
20;0.5077584147453308;0.5187751551469167;0.5625
21;0.5076167672872544;0.5186709463596344;0.5250000357627869
22;0.5068458259105683;0.5211175183455149;0.574999988079071
23;0.5081282019615173;0.5200483600298563;0.5625
24;0.5089856058359146;0.536481241385142;0.675000011920929
25;0.5072688579559326;0.5258217851320902;0.7125000357627869
26;0.5079647660255432;0.5311462084452311;0.699999988079071
27;0.5068612992763519;0.5236122210820516;0.6875
28;0.507394340634346;0.5273514986038208;0.6500000357627869
29;0.5069682538509369;0.5267978807290395;0.637499988079071
30;0.5068360984325408;0.5239737530549368;0.637499988079071
31;0.5068115651607513;0.5238161583741506;0.6500000357627869
32;0.5079798042774201;0.5228840212027231;0.625
33;0.5101550191640853;0.6689179539680481;0.5250000357627869
34;0.5148259848356247;0.5442073345184326;0.5625
35;0.5199428468942642;0.5234248141447703;0.8375000357627869
36;0.51703742146492;0.5675927797953287;0.7250000238418579
37;0.518674111366272;0.5251909991105398;0.75
38;0.5130671948194504;0.5829136172930399;0.8500000238418579
39;0.5143567770719528;0.5193052391211191;0.824999988079071
40;0.520187595486641;0.6183628638585409;0.5625
41;0.5199772477149963;0.5885818401972452;0.800000011920929
42;0.5113949477672577;0.5344070891539255;0.6500000357627869
43;0.5097018033266068;0.5639676650365194;0.550000011920929
44;0.5120152801275253;0.5214684208234152;0.5625
45;0.514794585108757;0.5760807593663534;0.75
46;0.5112695872783661;0.5295336743195852;0.8125
47;0.5128012895584106;0.5304172237714132;0.862500011920929
48;0.5185026973485947;0.5329286853472391;0.824999988079071
49;0.5117217272520065;0.5799904266993204;0.574999988079071
50;0.5079337865114212;0.5300429264704386;0.762499988079071
51;0.5083333313465118;0.5386823415756226;0.8125
52;0.5097610622644424;0.5629754463831583;0.637499988079071
53;0.5110520869493484;0.5337643424669901;0.800000011920929
54;0.5067922025918961;0.5331246256828308;0.7875000238418579
55;0.5069285929203033;0.5368082920710245;0.699999988079071
56;0.506959980726242;0.516969213883082;0.800000011920929
57;0.5067719399929047;0.5198384821414948;0.8500000238418579
58;0.5067808538675308;0.5175933639208475;0.8500000238418579
59;0.5067949414253234;0.5204094052314758;0.7875000238418579
60;0.5067738145589828;0.5200725396474203;0.737500011920929
61;0.5067963093519211;0.5188010533650717;0.737500011920929
62;0.5068320006132125;0.5189168552557627;0.75
63;0.506770783662796;0.5190473198890686;0.7750000357627869
64;0.506772580742836;0.5184202988942465;0.7875000238418579
65;0.5067675888538361;0.5184288223584493;0.7875000238418579
66;0.5067878842353821;0.5180767774581909;0.7750000357627869
67;0.5067713737487793;0.517528255780538;0.7875000238418579
68;0.5067697644233704;0.5184746980667114;0.800000011920929
69;0.5067684292793274;0.5183027187983195;0.7875000238418579
70;0.5067688345909118;0.5177142024040222;0.800000011920929
71;0.5067768603563308;0.5174235204855601;0.8125
72;0.5067695200443267;0.5181690553824106;0.8125
73;0.5067671239376068;0.5198817253112793;0.737500011920929
74;0.5067767918109893;0.520052045583725;0.737500011920929
75;0.5067718833684921;0.5188853939374288;0.800000011920929
76;0.5067673116922379;0.5197196006774902;0.7875000238418579
77;0.50677992105484;0.520804097255071;0.762499988079071
78;0.5067707449197769;0.5212643146514893;0.7875000238418579
79;0.5067695140838623;0.5206272900104523;0.7875000238418579
80;0.5067689746618271;0.5205182631810507;0.7875000238418579
