Epoch;Loss;Validation Loss;Validation Accuracy
1;0.4046655669808388;0.626299050450325;0.7562500238418579
2;0.14815771551802753;1.0101844370365143;0.768750011920929
3;0.1351693611126393;0.39142814725637437;0.828125
4;0.09205664733890444;0.1792566917836666;0.921875
5;0.04023489055689424;0.1724090002477169;0.934374988079071
6;0.049313201699987985;0.5929048046469688;0.887499988079071
7;0.057592420792207125;0.38136708103120326;0.8687500357627869
8;0.04069447036308702;0.11782529540359973;0.965624988079071
9;0.017479903128696607;0.07671267073601484;0.9750000238418579
10;0.034597808570833874;0.2985315516591072;0.9281250238418579
11;0.029237256570195314;0.18261603862047196;0.925000011920929
12;0.050848321719968226;0.09449410615488887;0.9750000238418579
13;0.021829156020248774;0.09138451833277941;0.9625000357627869
14;0.027576734265312552;0.2410709775518626;0.9625000357627869
15;0.02098759655127651;0.05617883699014783;0.984375
16;0.002758638515297207;0.07669739122502506;0.9750000238418579
17;0.0012158552359323948;0.07227618689648807;0.984375
18;0.0010680318944650935;0.06258404518011958;0.981249988079071
19;0.0007637170139787486;0.0698102038120851;0.984375
20;0.0013076808836558484;0.07584449317655526;0.981249988079071
21;0.0007746465405944036;0.06847151938127354;0.981249988079071
22;0.00025275778025388715;0.08061464021448046;0.9781250357627869
23;0.00037840525583305863;0.06470024359296075;0.984375
24;0.0004170432911450916;0.0643171654897742;0.981249988079071
25;0.00039753565724822695;0.08038655193522573;0.981249988079071
26;0.0002777244115350186;0.07093230746686459;0.984375
27;0.00022682523031107847;0.07058013550122269;0.984375
28;0.0002937455052233418;0.07141360126552172;0.984375
29;0.0002935309370514005;0.06842007744126022;0.984375
30;0.0003009187736097374;0.0664279978023842;0.984375
31;0.00029538622075051533;0.06513055937248283;0.984375
32;0.00019724767980733304;0.06510130473179743;0.981249988079071
