Epoch;Loss;Validation Loss;Validation Accuracy
1;0.6736041605472565;0.6241165598233541;0.7875000238418579
2;0.584138286113739;0.6230459809303284;0.7125000357627869
3;0.5384230494499207;0.5690048138300577;0.6875
4;0.5467252373695374;0.7401802937189738;0.5
5;0.5505570113658905;0.6276246507962545;0.6875
6;0.5437027901411057;0.5926674405733744;0.8125
7;0.5259729474782944;0.5641670425732931;0.5250000357627869
8;0.5275972098112106;0.7576042612393697;0.5
9;0.535983783006668;0.619394858678182;0.5
10;0.5147341966629029;0.5577803651491801;0.875
11;0.5348179787397385;0.5760808984438578;0.887499988079071
12;0.5275433897972107;0.5257545212904612;0.8375000357627869
13;0.512176787853241;0.5552646319071451;0.925000011920929
14;0.5128889799118042;0.5384442806243896;0.800000011920929
15;0.5110834091901779;0.5575264692306519;0.8375000357627869
16;0.5117750972509384;0.5671956340471903;0.875
17;0.5100811392068862;0.5222031076749166;0.862500011920929
18;0.5105811595916748;0.5859519640604655;0.6500000357627869
19;0.5092988282442092;0.643291155497233;0.612500011920929
20;0.5076096802949905;0.5422893762588501;0.8125
21;0.5076002299785614;0.5636772314707438;0.762499988079071
22;0.5118102908134461;0.5446440974871317;0.824999988079071
23;0.5049965113401413;0.5610034068425497;0.9125000238418579
24;0.5079187214374542;0.5858802596728007;0.6875
25;0.5175873160362243;0.5814929008483887;0.7125000357627869
26;0.5153063297271728;0.5956085522969564;0.7125000357627869
27;0.5127229183912277;0.5553149978319804;0.862500011920929
28;0.5152837812900544;0.5926482081413269;0.737500011920929
29;0.5179739356040954;0.5379459261894226;0.9000000357627869
30;0.5122391790151596;0.5607550938924154;0.762499988079071
31;0.5057415992021561;0.5677114725112915;0.7875000238418579
32;0.5083732634782792;0.557451089223226;0.9000000357627869
33;0.5043019682168961;0.5519950191179911;0.9375
34;0.5032822579145432;0.5506893595059713;0.875
35;0.503721970319748;0.5499737660090128;0.824999988079071
36;0.5032343208789826;0.5539545218149821;0.8125
37;0.5038069993257522;0.5365910530090332;0.7750000357627869
38;0.5032400161027908;0.5325332482655843;0.8125
39;0.503218588232994;0.5340037246545156;0.8375000357627869
40;0.5032634645700454;0.5325170556704203;0.8375000357627869
41;0.5032105565071106;0.5325620373090109;0.862500011920929
42;0.5032154202461243;0.5313575863838196;0.862500011920929
43;0.5032107561826706;0.5318219761053721;0.862500011920929
44;0.5032662749290466;0.5310942629973093;0.862500011920929
45;0.5032248347997665;0.5340431332588196;0.887499988079071
46;0.5032295256853103;0.5329433679580688;0.875
47;0.5032068103551864;0.5328464905420939;0.875
48;0.5032088398933411;0.5337273279825846;0.9000000357627869
49;0.5032075434923172;0.5337144136428833;0.9000000357627869
50;0.5032099187374115;0.5343849062919617;0.9000000357627869
51;0.5032440006732941;0.5368769566218058;0.9000000357627869
52;0.5032053977251053;0.5358680884043375;0.887499988079071
53;0.5032076060771942;0.5347542564074198;0.887499988079071
54;0.5032122075557709;0.5346005161603292;0.887499988079071
55;0.5032064706087113;0.5353193084398905;0.887499988079071
56;0.5032062202692031;0.5355591972668966;0.887499988079071
57;0.5032062828540802;0.5348924001057943;0.887499988079071
58;0.5032079488039016;0.535513718922933;0.887499988079071
59;0.5032057195901871;0.534878651301066;0.887499988079071
60;0.5032067567110061;0.5351944963137308;0.887499988079071
61;0.5032050520181656;0.535438060760498;0.887499988079071
62;0.503205293416977;0.535267154375712;0.887499988079071
63;0.503205481171608;0.5351841251055399;0.887499988079071
64;0.5032062023878098;0.5354598164558411;0.887499988079071
65;0.503205594420433;0.5356400410334269;0.887499988079071
66;0.5032065719366073;0.5358765522638956;0.887499988079071
67;0.5032060205936432;0.5352851748466492;0.887499988079071
68;0.5032094866037369;0.5359100302060446;0.887499988079071
69;0.5032053232192993;0.5362526178359985;0.887499988079071
70;0.5032418102025986;0.5314881602923075;0.875
71;0.5032086640596389;0.5297119816144308;0.862500011920929
72;0.5032046973705292;0.5291052858034769;0.862500011920929
73;0.5032048285007477;0.5290147066116333;0.862500011920929
74;0.5032049268484116;0.5287911593914032;0.8500000238418579
75;0.5032050490379334;0.5285182098547617;0.862500011920929
76;0.5032052040100098;0.5293142298857371;0.862500011920929
77;0.5032051563262939;0.5303014715512594;0.875
78;0.503207728266716;0.5308730602264404;0.875
79;0.5032046765089035;0.5307441751162211;0.875
80;0.5032049536705017;0.5302576919396719;0.875
81;0.5032058537006379;0.5292510787645975;0.875
82;0.5032068759202957;0.5290942092736562;0.862500011920929
83;0.503204932808876;0.5300659934679667;0.862500011920929
84;0.5032048285007477;0.530777633190155;0.862500011920929
