Epoch;Loss;Validation Loss;Validation Accuracy
1;0.6519052863121033;0.5814602772394816;0.574999988079071
2;0.5540548145771027;0.5418813625971476;0.6625000238418579
3;0.5362195700407029;0.5270732045173645;0.5875000357627869
4;0.5355314761400223;0.5631711880366007;0.5250000357627869
5;0.5204960972070694;0.5849054654439291;0.612500011920929
6;0.5218826681375504;0.5520058075586954;0.574999988079071
7;0.5470298916101456;0.5962252418200175;0.5875000357627869
8;0.5508552938699722;0.6514095862706503;0.800000011920929
9;0.5509517669677735;0.5532642205556234;0.8500000238418579
10;0.5428240656852722;0.5457356174786886;0.6500000357627869
11;0.5395063072443008;0.6856553554534912;0.5625
12;0.5333058834075928;0.6151614387830099;0.574999988079071
13;0.5249595403671264;0.5209991931915283;0.875
14;0.51960189640522;0.7168417175610861;0.574999988079071
15;0.5180903017520905;0.5662136673927307;0.6500000357627869
16;0.5342436105012893;0.5486078858375549;0.6875
17;0.5197223842144012;0.5546131332715353;0.875
18;0.5079269886016846;0.528593897819519;0.737500011920929
19;0.5118273675441742;0.5544414520263672;0.675000011920929
20;0.5217090994119644;0.586542010307312;0.9000000357627869
21;0.5188364386558533;0.5591258406639099;0.925000011920929
22;0.5228228509426117;0.5417748689651489;0.9000000357627869
23;0.511531749367714;0.5763308008511862;0.8500000238418579
24;0.5264232814311981;0.6055316925048828;0.7125000357627869
25;0.5235907763242722;0.5119962791601816;0.8500000238418579
26;0.5138277262449265;0.5502287348111471;0.6500000357627869
27;0.5122622370719909;0.5083395342032114;0.75
28;0.5181001484394073;0.5412114858627319;0.75
29;0.5150636553764343;0.5554948846499125;0.824999988079071
30;0.5164854675531387;0.532525380452474;0.8500000238418579
31;0.5089279174804687;0.5385639270146688;0.8375000357627869
32;0.5142023712396622;0.5449665983517965;0.887499988079071
33;0.5117804735898972;0.5462101201216379;0.7750000357627869
34;0.5083400011062622;0.5941687822341919;0.6500000357627869
35;0.5115008592605591;0.5615657766660055;0.9000000357627869
36;0.5253473848104477;0.5606393416722616;0.887499988079071
37;0.516178435087204;0.57931849360466;0.6875
38;0.5124615877866745;0.5282452901204427;0.737500011920929
39;0.5084038764238358;0.529438853263855;0.8500000238418579
40;0.5079392105340957;0.520673394203186;0.8500000238418579
41;0.5068363189697266;0.5318993528683981;0.762499988079071
42;0.5098854750394821;0.5294998089472452;0.875
43;0.5098435848951339;0.5303924083709717;0.8375000357627869
44;0.5090198397636414;0.5524788399537405;0.6625000238418579
45;0.5176836878061295;0.5897487203280131;0.887499988079071
46;0.5130321681499481;0.5075428386529287;0.9000000357627869
47;0.5087795168161392;0.535270075003306;0.9375
48;0.5183807492256165;0.5502288540204366;0.8500000238418579
49;0.5088737398386002;0.5928623080253601;0.699999988079071
50;0.5149855107069016;0.6068761547406515;0.699999988079071
51;0.5135504931211472;0.5269777973492941;0.9125000238418579
52;0.5112739592790604;0.5428019960721334;0.9000000357627869
53;0.5133815735578537;0.5190739432970682;0.8500000238418579
54;0.5171805948019028;0.567375123500824;0.862500011920929
55;0.5284468948841095;0.5563879013061523;0.9125000238418579
56;0.5135313808918;0.5437430242697397;0.800000011920929
57;0.5174608260393143;0.5384954909483591;0.887499988079071
58;0.5215854495763779;0.5641888976097107;0.8500000238418579
59;0.5229056268930435;0.6624034841855367;0.5875000357627869
60;0.5165727615356446;0.7580779592196146;0.5250000357627869
61;0.5080057501792907;0.6036887168884277;0.6625000238418579
62;0.508496168255806;0.5775256554285685;0.7250000238418579
63;0.5107238918542862;0.5634875496228536;0.8125
64;0.5116680175065994;0.5633172790209452;0.75
65;0.5062027752399445;0.5313910047213236;0.8500000238418579
66;0.5071717828512192;0.5300670266151428;0.887499988079071
67;0.5059075206518173;0.5377220114072164;0.875
68;0.5055904895067215;0.5409852464993795;0.887499988079071
69;0.5055950880050659;0.5393165349960327;0.887499988079071
70;0.5056062310934066;0.5386210083961487;0.887499988079071
71;0.5056394517421723;0.5383819937705994;0.887499988079071
72;0.5057613521814346;0.5393168826897939;0.887499988079071
73;0.5055870026350021;0.5402699708938599;0.887499988079071
74;0.505640396475792;0.5408743023872375;0.875
75;0.505600455403328;0.5405967434247335;0.875
76;0.5109233379364013;0.5359737376372019;0.9000000357627869
77;0.5063448160886764;0.5452119708061218;0.9000000357627869
78;0.5069170832633972;0.5323700904846191;0.9125000238418579
79;0.5058952540159225;0.5363048613071442;0.9000000357627869
80;0.5057922780513764;0.5355909665425619;0.9000000357627869
