Epoch;Loss;Validation Loss;Validation Accuracy
1;0.36439880076795816;0.17764895800501107;0.9437500238418579
2;0.12673593871295452;0.6083518236875534;0.828125
3;0.16674437178298832;0.20299316495656966;0.9281250238418579
4;0.02943641564779682;0.2554861422628164;0.9375
5;0.03655112244596239;0.41190848797559737;0.878125011920929
6;0.06343791912076994;0.11812220113351941;0.9593750238418579
7;0.029054970030119875;0.13965351888909935;0.934374988079071
8;0.07462061631740653;0.4255385726690292;0.875
9;0.04243001214927063;0.2536179030197673;0.9468750357627869
10;0.0246868850546889;0.10836485344916583;0.9593750238418579
11;0.012221558745295624;0.22000339329242707;0.9281250238418579
12;0.007447004737514362;0.11193413719302044;0.965624988079071
13;0.0011272635502791672;0.11359800527279731;0.965624988079071
14;0.0012371705899568042;0.10870444189058617;0.9750000238418579
15;0.0007501729965042614;0.07669895351864398;0.9781250357627869
16;0.00021773954215404957;0.06918869830551558;0.9781250357627869
17;0.0003265927079382891;0.09760917095700279;0.96875
18;0.00016593475952504378;0.08426020220504142;0.9750000238418579
19;9.044179461170643e-05;0.08843016297905706;0.9750000238418579
20;7.945810946239363e-05;0.08770235029514879;0.9750000238418579
21;5.706394350681876e-05;0.07785606239631307;0.981249988079071
22;0.0001784991023555449;0.08826668605324813;0.9750000238418579
23;0.00022577529833824883;0.07867070946667809;0.981249988079071
24;0.0006710241048381249;0.08494418493064586;0.9750000238418579
25;0.00023007868498439165;0.07658031842292985;0.984375
26;8.734459703418906e-05;0.08644938596262364;0.9750000238418579
27;7.786726102949615e-05;0.08106977019342594;0.981249988079071
28;0.0002043312006776432;0.0858412348679849;0.9750000238418579
29;4.6523455762326196e-05;0.08447264020942384;0.971875011920929
30;0.00010107191627639622;0.078539496960002;0.981249988079071
31;0.00018100148685675776;0.09274188902345486;0.971875011920929
32;0.00010595013375223062;0.09387325229181442;0.971875011920929
